datasaet: cora,  model: ncgnn.
beta:1.7999999999999998,accuracy:0.744140625

epoch: 0, val_loss: 1.576702058315277
epoch: 1, val_loss: 1.3458406925201416
epoch: 2, val_loss: 1.1295359134674072
epoch: 3, val_loss: 0.9869845509529114
epoch: 4, val_loss: 0.9089610576629639
epoch: 5, val_loss: 0.8676256239414215
epoch: 6, val_loss: 0.8509280383586884
epoch: 7, val_loss: 0.8481042385101318
epoch: 8, val_loss: 0.8500814437866211
epoch: 9, val_loss: 0.8569124937057495
epoch: 10, val_loss: 0.8692847490310669
epoch: 11, val_loss: 0.8818697333335876
epoch: 12, val_loss: 0.8937717080116272
Final epoch: 12
time of one train:3.852126121520996
beta:1.9999999999999998,accuracy:0.748046875

epoch: 0, val_loss: 1.571584403514862
epoch: 1, val_loss: 1.3423819541931152
epoch: 2, val_loss: 1.1315672993659973
epoch: 3, val_loss: 0.9871393144130707
epoch: 4, val_loss: 0.9055992662906647
epoch: 5, val_loss: 0.8683111071586609
epoch: 6, val_loss: 0.8516748249530792
epoch: 7, val_loss: 0.843607097864151
epoch: 8, val_loss: 0.8457571268081665
epoch: 9, val_loss: 0.8570199012756348
epoch: 10, val_loss: 0.8700502812862396
epoch: 11, val_loss: 0.8774797320365906
epoch: 12, val_loss: 0.8901987075805664
Final epoch: 12
time of one train:3.8472208976745605
beta:2.1999999999999997,accuracy:0.751953125

epoch: 0, val_loss: 1.581610918045044
epoch: 1, val_loss: 1.3445785641670227
epoch: 2, val_loss: 1.1258060932159424
epoch: 3, val_loss: 0.9785914123058319
epoch: 4, val_loss: 0.9000379145145416
epoch: 5, val_loss: 0.8645391464233398
epoch: 6, val_loss: 0.8484436869621277
epoch: 7, val_loss: 0.8458203375339508
epoch: 8, val_loss: 0.8517597019672394
epoch: 9, val_loss: 0.8613409996032715
epoch: 10, val_loss: 0.8718442916870117
epoch: 11, val_loss: 0.8850416541099548
epoch: 12, val_loss: 0.8976824879646301
Final epoch: 12
time of one train:3.8566184043884277
beta:2.4,accuracy:0.76171875

time of one repeat:38.2079541683197
time of construct data:0.25920534133911133
epoch: 0, val_loss: 1.6089493036270142
epoch: 1, val_loss: 1.422699213027954
epoch: 2, val_loss: 1.2488024234771729
epoch: 3, val_loss: 1.1344417929649353
epoch: 4, val_loss: 1.0708039999008179
epoch: 5, val_loss: 1.0491538643836975
epoch: 6, val_loss: 1.0402279496192932
epoch: 7, val_loss: 1.058868169784546
epoch: 8, val_loss: 1.0725271105766296
epoch: 9, val_loss: 1.1034607291221619
epoch: 10, val_loss: 1.128377616405487
epoch: 11, val_loss: 1.1550888419151306
Final epoch: 11
beta:0.6,accuracy:0.658203125

epoch: 0, val_loss: 1.604165494441986
epoch: 1, val_loss: 1.404503047466278
epoch: 2, val_loss: 1.2198458909988403
epoch: 3, val_loss: 1.0877858996391296
epoch: 4, val_loss: 1.015948474407196
epoch: 5, val_loss: 0.9905190467834473
epoch: 6, val_loss: 0.9684805274009705
epoch: 7, val_loss: 0.9821593463420868
epoch: 8, val_loss: 0.9892909824848175
epoch: 9, val_loss: 1.0117099583148956
epoch: 10, val_loss: 1.0325478911399841
epoch: 11, val_loss: 1.053053081035614
Final epoch: 11
time of one train:3.817868232727051
beta:0.8,accuracy:0.697265625

epoch: 0, val_loss: 1.623976230621338
epoch: 1, val_loss: 1.412476360797882
epoch: 2, val_loss: 1.2027372121810913
epoch: 3, val_loss: 1.0647751092910767
epoch: 4, val_loss: 0.9851695001125336
epoch: 5, val_loss: 0.9499991238117218
epoch: 6, val_loss: 0.9347957670688629
epoch: 7, val_loss: 0.9314017295837402
epoch: 8, val_loss: 0.9415427148342133
epoch: 9, val_loss: 0.9606350064277649
epoch: 10, val_loss: 0.9714262187480927
epoch: 11, val_loss: 0.9886322915554047
epoch: 12, val_loss: 1.0101734101772308
Final epoch: 12
time of one train:3.9707674980163574
beta:1.0,accuracy:0.703125

epoch: 0, val_loss: 1.6122949123382568
epoch: 1, val_loss: 1.395771563053131
epoch: 2, val_loss: 1.173401653766632
epoch: 3, val_loss: 1.0212909877300262
epoch: 4, val_loss: 0.9369081258773804
epoch: 5, val_loss: 0.8970258235931396
epoch: 6, val_loss: 0.8746020793914795
epoch: 7, val_loss: 0.8744226396083832
epoch: 8, val_loss: 0.8832943439483643
epoch: 9, val_loss: 0.8851698637008667
epoch: 10, val_loss: 0.9022565186023712
epoch: 11, val_loss: 0.9181150197982788
epoch: 12, val_loss: 0.9295498728752136
Final epoch: 12
time of one train:3.973017454147339
beta:1.2,accuracy:0.716796875

epoch: 0, val_loss: 1.5982309579849243
epoch: 1, val_loss: 1.374725341796875
epoch: 2, val_loss: 1.1610612869262695
epoch: 3, val_loss: 1.0118428766727448
epoch: 4, val_loss: 0.926446408033371
epoch: 5, val_loss: 0.877374917268753
epoch: 6, val_loss: 0.8590255081653595
epoch: 7, val_loss: 0.8535759449005127
epoch: 8, val_loss: 0.8551904857158661
epoch: 9, val_loss: 0.8685963451862335
epoch: 10, val_loss: 0.8759578168392181
epoch: 11, val_loss: 0.8917797207832336
epoch: 12, val_loss: 0.9034940898418427
Final epoch: 12
time of one train:4.095722436904907
beta:1.4,accuracy:0.7265625

epoch: 0, val_loss: 1.593249261379242
epoch: 1, val_loss: 1.3689229488372803
epoch: 2, val_loss: 1.1415890455245972
epoch: 3, val_loss: 0.9843821227550507
epoch: 4, val_loss: 0.894879549741745
epoch: 5, val_loss: 0.8444900512695312
epoch: 6, val_loss: 0.8293018043041229
epoch: 7, val_loss: 0.8227225542068481
epoch: 8, val_loss: 0.8248183131217957
epoch: 9, val_loss: 0.8383883237838745
epoch: 10, val_loss: 0.8449625670909882
epoch: 11, val_loss: 0.8556334674358368
epoch: 12, val_loss: 0.8683147430419922
Final epoch: 12
time of one train:4.065185546875
beta:1.5999999999999999,accuracy:0.748046875

epoch: 0, val_loss: 1.5870159268379211
epoch: 1, val_loss: 1.3587338328361511
epoch: 2, val_loss: 1.134139597415924
epoch: 3, val_loss: 0.9731154441833496
epoch: 4, val_loss: 0.8865126967430115
epoch: 5, val_loss: 0.8418503403663635
epoch: 6, val_loss: 0.8208045363426208
epoch: 7, val_loss: 0.8161607682704926
epoch: 8, val_loss: 0.8206952512264252
epoch: 9, val_loss: 0.8294446766376495
epoch: 10, val_loss: 0.8399372696876526
epoch: 11, val_loss: 0.8514647483825684
epoch: 12, val_loss: 0.8628104329109192
Final epoch: 12
time of one train:4.063474893569946
beta:1.7999999999999998,accuracy:0.75

epoch: 0, val_loss: 1.5905901193618774
epoch: 1, val_loss: 1.3549354672431946
epoch: 2, val_loss: 1.1260020732879639
epoch: 3, val_loss: 0.9656670689582825
epoch: 4, val_loss: 0.8762929141521454
epoch: 5, val_loss: 0.832207202911377
epoch: 6, val_loss: 0.8156819939613342
epoch: 7, val_loss: 0.8085409998893738
epoch: 8, val_loss: 0.8114544749259949
epoch: 9, val_loss: 0.8189669251441956
epoch: 10, val_loss: 0.8284903764724731
epoch: 11, val_loss: 0.8378709256649017
epoch: 12, val_loss: 0.8438103497028351
Final epoch: 12
time of one train:4.050837755203247
beta:1.9999999999999998,accuracy:0.74609375

epoch: 0, val_loss: 1.5972362160682678
epoch: 1, val_loss: 1.3739749789237976
epoch: 2, val_loss: 1.1490753889083862
epoch: 3, val_loss: 0.9843974113464355
epoch: 4, val_loss: 0.8931715190410614
epoch: 5, val_loss: 0.8493190407752991
epoch: 6, val_loss: 0.8234747052192688
epoch: 7, val_loss: 0.8194417953491211
epoch: 8, val_loss: 0.8209334015846252
epoch: 9, val_loss: 0.8259939849376678
epoch: 10, val_loss: 0.8349730968475342
epoch: 11, val_loss: 0.8427937626838684
epoch: 12, val_loss: 0.8535306751728058
Final epoch: 12
time of one train:4.050886154174805
beta:2.1999999999999997,accuracy:0.7578125

epoch: 0, val_loss: 1.593909204006195
epoch: 1, val_loss: 1.3759467601776123
epoch: 2, val_loss: 1.1604350209236145
epoch: 3, val_loss: 0.9926343560218811
epoch: 4, val_loss: 0.8945191204547882
epoch: 5, val_loss: 0.8361307680606842
epoch: 6, val_loss: 0.8112436234951019
epoch: 7, val_loss: 0.8003120720386505
epoch: 8, val_loss: 0.8064572513103485
epoch: 9, val_loss: 0.8104727864265442
epoch: 10, val_loss: 0.8184997141361237
epoch: 11, val_loss: 0.8258561491966248
epoch: 12, val_loss: 0.8379010856151581
Final epoch: 12
time of one train:4.086453437805176
beta:2.4,accuracy:0.74609375

time of one repeat:40.07825493812561
time of construct data:0.2580430507659912
epoch: 0, val_loss: 1.608689785003662
epoch: 1, val_loss: 1.402641236782074
epoch: 2, val_loss: 1.2180033326148987
epoch: 3, val_loss: 1.0948172211647034
epoch: 4, val_loss: 1.0266707837581635
epoch: 5, val_loss: 0.9980719685554504
epoch: 6, val_loss: 0.9883833229541779
epoch: 7, val_loss: 0.9945187270641327
epoch: 8, val_loss: 1.0022339820861816
epoch: 9, val_loss: 1.0216366648674011
epoch: 10, val_loss: 1.0405139923095703
epoch: 11, val_loss: 1.0618887841701508
Final epoch: 11
beta:0.6,accuracy:0.65625

epoch: 0, val_loss: 1.5949800610542297
epoch: 1, val_loss: 1.3737090229988098
epoch: 2, val_loss: 1.1815754175186157
epoch: 3, val_loss: 1.051700472831726
epoch: 4, val_loss: 0.9843198955059052
epoch: 5, val_loss: 0.9510447680950165
epoch: 6, val_loss: 0.9402967393398285
epoch: 7, val_loss: 0.9418347179889679
epoch: 8, val_loss: 0.9536215364933014
epoch: 9, val_loss: 0.9631130993366241
epoch: 10, val_loss: 0.9833114445209503
epoch: 11, val_loss: 0.9984651207923889
Final epoch: 11
time of one train:3.7438511848449707
beta:0.8,accuracy:0.669921875

epoch: 0, val_loss: 1.5807846188545227
epoch: 1, val_loss: 1.3507954478263855
epoch: 2, val_loss: 1.1520388722419739
epoch: 3, val_loss: 1.0222223103046417
epoch: 4, val_loss: 0.9489626884460449
epoch: 5, val_loss: 0.908823549747467
epoch: 6, val_loss: 0.8951179385185242
epoch: 7, val_loss: 0.8932057917118073
epoch: 8, val_loss: 0.8994777202606201
epoch: 9, val_loss: 0.9090868234634399
epoch: 10, val_loss: 0.9250979125499725
epoch: 11, val_loss: 0.9370467066764832
epoch: 12, val_loss: 0.9543665051460266
Final epoch: 12
time of one train:4.046661853790283
beta:1.0,accuracy:0.6796875

epoch: 0, val_loss: 1.5919031500816345
epoch: 1, val_loss: 1.3498263955116272
epoch: 2, val_loss: 1.1398447751998901
epoch: 3, val_loss: 1.0022266209125519
epoch: 4, val_loss: 0.9269218742847443
epoch: 5, val_loss: 0.8886151015758514
epoch: 6, val_loss: 0.8707109689712524
epoch: 7, val_loss: 0.8690219521522522
epoch: 8, val_loss: 0.8772819638252258
epoch: 9, val_loss: 0.8849024772644043
epoch: 10, val_loss: 0.8926727175712585
epoch: 11, val_loss: 0.9105294346809387
epoch: 12, val_loss: 0.9243389070034027
Final epoch: 12
time of one train:4.077987909317017
beta:1.2,accuracy:0.712890625

epoch: 0, val_loss: 1.5682430267333984
epoch: 1, val_loss: 1.3173291087150574
epoch: 2, val_loss: 1.0994392037391663
epoch: 3, val_loss: 0.9690801203250885
epoch: 4, val_loss: 0.8903350830078125
epoch: 5, val_loss: 0.8547237813472748
epoch: 6, val_loss: 0.8402125239372253
epoch: 7, val_loss: 0.8353661894798279
epoch: 8, val_loss: 0.8373531401157379
epoch: 9, val_loss: 0.8470878303050995
epoch: 10, val_loss: 0.8562966287136078
epoch: 11, val_loss: 0.8667606711387634
epoch: 12, val_loss: 0.8776589035987854
Final epoch: 12
time of one train:4.0622546672821045
beta:1.4,accuracy:0.712890625

epoch: 0, val_loss: 1.595912754535675
epoch: 1, val_loss: 1.3588298559188843
epoch: 2, val_loss: 1.1405330896377563
epoch: 3, val_loss: 0.9917230010032654
epoch: 4, val_loss: 0.908070832490921
epoch: 5, val_loss: 0.8601381480693817
epoch: 6, val_loss: 0.8356607258319855
epoch: 7, val_loss: 0.832329273223877
epoch: 8, val_loss: 0.8325522541999817
epoch: 9, val_loss: 0.835901141166687
epoch: 10, val_loss: 0.8470887243747711
epoch: 11, val_loss: 0.8565338850021362
epoch: 12, val_loss: 0.8685684502124786
Final epoch: 12
time of one train:4.042458534240723
beta:1.5999999999999999,accuracy:0.724609375

epoch: 0, val_loss: 1.5836480855941772
epoch: 1, val_loss: 1.3532108068466187
epoch: 2, val_loss: 1.1369518637657166
epoch: 3, val_loss: 0.9778049290180206
epoch: 4, val_loss: 0.8839881420135498
epoch: 5, val_loss: 0.8353149890899658
epoch: 6, val_loss: 0.8139537274837494
epoch: 7, val_loss: 0.805137425661087
epoch: 8, val_loss: 0.8024254441261292
epoch: 9, val_loss: 0.8143012225627899
epoch: 10, val_loss: 0.8188116550445557
epoch: 11, val_loss: 0.8295688629150391
epoch: 12, val_loss: 0.842719703912735
epoch: 13, val_loss: 0.8504622876644135
Final epoch: 13
time of one train:4.31930947303772
beta:1.7999999999999998,accuracy:0.724609375

epoch: 0, val_loss: 1.5782771110534668
epoch: 1, val_loss: 1.3349689245224
epoch: 2, val_loss: 1.1126400828361511
epoch: 3, val_loss: 0.9642365574836731
epoch: 4, val_loss: 0.8786540031433105
epoch: 5, val_loss: 0.8355768620967865
epoch: 6, val_loss: 0.8141751289367676
epoch: 7, val_loss: 0.8127948343753815
epoch: 8, val_loss: 0.8100747764110565
epoch: 9, val_loss: 0.815385639667511
epoch: 10, val_loss: 0.8247180283069611
epoch: 11, val_loss: 0.837651401758194
epoch: 12, val_loss: 0.846698671579361
epoch: 13, val_loss: 0.8564843237400055
Final epoch: 13
time of one train:4.342225790023804
beta:1.9999999999999998,accuracy:0.734375

epoch: 0, val_loss: 1.6005783081054688
epoch: 1, val_loss: 1.3698156476020813
epoch: 2, val_loss: 1.139863908290863
epoch: 3, val_loss: 0.9751956462860107
epoch: 4, val_loss: 0.8822613954544067
epoch: 5, val_loss: 0.8311624228954315
epoch: 6, val_loss: 0.8111025094985962
epoch: 7, val_loss: 0.8006174266338348
epoch: 8, val_loss: 0.796716034412384
epoch: 9, val_loss: 0.8060415685176849
epoch: 10, val_loss: 0.8121306598186493
epoch: 11, val_loss: 0.8196018040180206
epoch: 12, val_loss: 0.8310046195983887
epoch: 13, val_loss: 0.8437082469463348
Final epoch: 13
time of one train:4.3947837352752686
beta:2.1999999999999997,accuracy:0.7265625

epoch: 0, val_loss: 1.5721722841262817
epoch: 1, val_loss: 1.3404768705368042
epoch: 2, val_loss: 1.1286985278129578
epoch: 3, val_loss: 0.9744743406772614
epoch: 4, val_loss: 0.8834864795207977
epoch: 5, val_loss: 0.8331490159034729
epoch: 6, val_loss: 0.8104172945022583
epoch: 7, val_loss: 0.8024441301822662
epoch: 8, val_loss: 0.8003524541854858
epoch: 9, val_loss: 0.8041199147701263
epoch: 10, val_loss: 0.8082064390182495
epoch: 11, val_loss: 0.8161351680755615
epoch: 12, val_loss: 0.8264884948730469
epoch: 13, val_loss: 0.8374220430850983
Final epoch: 13
time of one train:4.386752128601074
beta:2.4,accuracy:0.7265625

time of one repeat:41.46167254447937
time of construct data:0.2582521438598633
epoch: 0, val_loss: 1.6288185119628906
epoch: 1, val_loss: 1.436602532863617
epoch: 2, val_loss: 1.2607919573783875
epoch: 3, val_loss: 1.144432008266449
epoch: 4, val_loss: 1.0710811018943787
epoch: 5, val_loss: 1.0381677150726318
epoch: 6, val_loss: 1.0261417627334595
epoch: 7, val_loss: 1.0276606678962708
epoch: 8, val_loss: 1.040026307106018
epoch: 9, val_loss: 1.0567092895507812
epoch: 10, val_loss: 1.0793286561965942
epoch: 11, val_loss: 1.1024035215377808
Final epoch: 11
beta:0.6,accuracy:0.64453125

epoch: 0, val_loss: 1.6140161156654358
epoch: 1, val_loss: 1.3931997418403625
epoch: 2, val_loss: 1.1948445439338684
epoch: 3, val_loss: 1.0662512183189392
epoch: 4, val_loss: 0.9954892098903656
epoch: 5, val_loss: 0.9650724530220032
epoch: 6, val_loss: 0.9624861180782318
epoch: 7, val_loss: 0.9624997079372406
epoch: 8, val_loss: 0.971524178981781
epoch: 9, val_loss: 0.9881177246570587
epoch: 10, val_loss: 1.0120959877967834
epoch: 11, val_loss: 1.0332770645618439
Final epoch: 11
time of one train:3.785417318344116
beta:0.8,accuracy:0.6796875

epoch: 0, val_loss: 1.605036735534668
epoch: 1, val_loss: 1.3909326195716858
epoch: 2, val_loss: 1.1832525134086609
epoch: 3, val_loss: 1.0479207634925842
epoch: 4, val_loss: 0.9675642549991608
epoch: 5, val_loss: 0.9311716854572296
epoch: 6, val_loss: 0.9181697070598602
epoch: 7, val_loss: 0.9201920330524445
epoch: 8, val_loss: 0.928403377532959
epoch: 9, val_loss: 0.9439099431037903
epoch: 10, val_loss: 0.9617799520492554
epoch: 11, val_loss: 0.980569064617157
Final epoch: 11
time of one train:3.793706178665161
beta:1.0,accuracy:0.697265625

epoch: 0, val_loss: 1.5976992845535278
epoch: 1, val_loss: 1.3757608532905579
epoch: 2, val_loss: 1.1672430634498596
epoch: 3, val_loss: 1.0304145812988281
epoch: 4, val_loss: 0.9526515603065491
epoch: 5, val_loss: 0.9132678508758545
epoch: 6, val_loss: 0.9010682702064514
epoch: 7, val_loss: 0.897399365901947
epoch: 8, val_loss: 0.907195508480072
epoch: 9, val_loss: 0.9214165508747101
epoch: 10, val_loss: 0.938058465719223
epoch: 11, val_loss: 0.9541715383529663
epoch: 12, val_loss: 0.9701677858829498
Final epoch: 12
time of one train:4.091302871704102
beta:1.2,accuracy:0.7109375

epoch: 0, val_loss: 1.610921859741211
epoch: 1, val_loss: 1.3950581550598145
epoch: 2, val_loss: 1.185262680053711
epoch: 3, val_loss: 1.0314820408821106
epoch: 4, val_loss: 0.9417262673377991
epoch: 5, val_loss: 0.8985167443752289
epoch: 6, val_loss: 0.8808573484420776
epoch: 7, val_loss: 0.8772110342979431
epoch: 8, val_loss: 0.882270872592926
epoch: 9, val_loss: 0.8961397409439087
epoch: 10, val_loss: 0.9072589576244354
epoch: 11, val_loss: 0.9251647889614105
epoch: 12, val_loss: 0.9420825242996216
Final epoch: 12
time of one train:4.035845041275024
beta:1.4,accuracy:0.734375

epoch: 0, val_loss: 1.6002541184425354
epoch: 1, val_loss: 1.3673036098480225
epoch: 2, val_loss: 1.1473208665847778
epoch: 3, val_loss: 0.9919254779815674
epoch: 4, val_loss: 0.9024444222450256
epoch: 5, val_loss: 0.8575907647609711
epoch: 6, val_loss: 0.8429933190345764
epoch: 7, val_loss: 0.8433001041412354
epoch: 8, val_loss: 0.847669243812561
epoch: 9, val_loss: 0.8571532666683197
epoch: 10, val_loss: 0.8696002662181854
epoch: 11, val_loss: 0.8842883408069611
Final epoch: 11
time of one train:3.753530263900757
beta:1.5999999999999999,accuracy:0.734375

epoch: 0, val_loss: 1.6142945289611816
epoch: 1, val_loss: 1.3954323530197144
epoch: 2, val_loss: 1.166668176651001
epoch: 3, val_loss: 0.9985415637493134
epoch: 4, val_loss: 0.9037260413169861
epoch: 5, val_loss: 0.8570594787597656
epoch: 6, val_loss: 0.8401417434215546
epoch: 7, val_loss: 0.8369126319885254
epoch: 8, val_loss: 0.844561904668808
epoch: 9, val_loss: 0.8544251620769501
epoch: 10, val_loss: 0.86721271276474
epoch: 11, val_loss: 0.880984753370285
epoch: 12, val_loss: 0.894819587469101
Final epoch: 12
time of one train:3.9794371128082275
beta:1.7999999999999998,accuracy:0.75

epoch: 0, val_loss: 1.6119346618652344
epoch: 1, val_loss: 1.395791471004486
epoch: 2, val_loss: 1.171057105064392
epoch: 3, val_loss: 1.0049353539943695
epoch: 4, val_loss: 0.9064373970031738
epoch: 5, val_loss: 0.8592731356620789
epoch: 6, val_loss: 0.8357718288898468
epoch: 7, val_loss: 0.8338904976844788
epoch: 8, val_loss: 0.8381127119064331
epoch: 9, val_loss: 0.8432855904102325
epoch: 10, val_loss: 0.8562199175357819
epoch: 11, val_loss: 0.868147611618042
epoch: 12, val_loss: 0.8829853534698486
Final epoch: 12
time of one train:4.01483678817749
beta:1.9999999999999998,accuracy:0.74609375

epoch: 0, val_loss: 1.5746433734893799
epoch: 1, val_loss: 1.3336721658706665
epoch: 2, val_loss: 1.1157774925231934
epoch: 3, val_loss: 0.9703575968742371
epoch: 4, val_loss: 0.8865744173526764
epoch: 5, val_loss: 0.8448377549648285
epoch: 6, val_loss: 0.8294131755828857
epoch: 7, val_loss: 0.8264771103858948
epoch: 8, val_loss: 0.8298302590847015
epoch: 9, val_loss: 0.8391905426979065
epoch: 10, val_loss: 0.8515458405017853
epoch: 11, val_loss: 0.8635042309761047
epoch: 12, val_loss: 0.8745261430740356
Final epoch: 12
time of one train:4.01934814453125
beta:2.1999999999999997,accuracy:0.74609375

epoch: 0, val_loss: 1.6014653444290161
epoch: 1, val_loss: 1.3774715662002563
epoch: 2, val_loss: 1.149218201637268
epoch: 3, val_loss: 0.9831089377403259
epoch: 4, val_loss: 0.8866881132125854
epoch: 5, val_loss: 0.8348760306835175
epoch: 6, val_loss: 0.8209843933582306
epoch: 7, val_loss: 0.8221068382263184
epoch: 8, val_loss: 0.8237523138523102
epoch: 9, val_loss: 0.8331498503684998
epoch: 10, val_loss: 0.8423706591129303
epoch: 11, val_loss: 0.8551886081695557
Final epoch: 11
time of one train:3.738072633743286
beta:2.4,accuracy:0.748046875

time of one repeat:39.319069623947144
time of construct data:0.33786535263061523
epoch: 0, val_loss: 1.6294736862182617
epoch: 1, val_loss: 1.4231333136558533
epoch: 2, val_loss: 1.2342566847801208
epoch: 3, val_loss: 1.1060710549354553
epoch: 4, val_loss: 1.0362621545791626
epoch: 5, val_loss: 1.0019481182098389
epoch: 6, val_loss: 0.9953298270702362
epoch: 7, val_loss: 0.9973625540733337
epoch: 8, val_loss: 1.010150671005249
epoch: 9, val_loss: 1.024661272764206
epoch: 10, val_loss: 1.042283058166504
epoch: 11, val_loss: 1.0672475099563599
Final epoch: 11
beta:0.6,accuracy:0.6796875

epoch: 0, val_loss: 1.624570906162262
epoch: 1, val_loss: 1.4195500612258911
epoch: 2, val_loss: 1.2186099290847778
epoch: 3, val_loss: 1.080910086631775
epoch: 4, val_loss: 1.006140112876892
epoch: 5, val_loss: 0.9681004881858826
epoch: 6, val_loss: 0.9592025279998779
epoch: 7, val_loss: 0.9545092284679413
epoch: 8, val_loss: 0.9593027532100677
epoch: 9, val_loss: 0.9757078289985657
epoch: 10, val_loss: 0.9911090433597565
epoch: 11, val_loss: 1.0093388259410858
epoch: 12, val_loss: 1.0279257893562317
Final epoch: 12
time of one train:4.023399829864502
beta:0.8,accuracy:0.701171875

epoch: 0, val_loss: 1.617329716682434
epoch: 1, val_loss: 1.4064690470695496
epoch: 2, val_loss: 1.1990609169006348
epoch: 3, val_loss: 1.0533653497695923
epoch: 4, val_loss: 0.9721120595932007
epoch: 5, val_loss: 0.9311116635799408
epoch: 6, val_loss: 0.9145139157772064
epoch: 7, val_loss: 0.9077039659023285
epoch: 8, val_loss: 0.9181884229183197
epoch: 9, val_loss: 0.9217067956924438
epoch: 10, val_loss: 0.9363736510276794
epoch: 11, val_loss: 0.9543516039848328
epoch: 12, val_loss: 0.9725942313671112
Final epoch: 12
time of one train:4.038313627243042
beta:1.0,accuracy:0.7265625

epoch: 0, val_loss: 1.6015708446502686
epoch: 1, val_loss: 1.3764656782150269
epoch: 2, val_loss: 1.165582299232483
epoch: 3, val_loss: 1.0174198150634766
epoch: 4, val_loss: 0.9350606501102448
epoch: 5, val_loss: 0.8959730863571167
epoch: 6, val_loss: 0.8774145841598511
epoch: 7, val_loss: 0.8771903216838837
epoch: 8, val_loss: 0.8810103833675385
epoch: 9, val_loss: 0.8901612162590027
epoch: 10, val_loss: 0.9042995572090149
epoch: 11, val_loss: 0.9188148081302643
epoch: 12, val_loss: 0.9328378736972809
Final epoch: 12
time of one train:4.036585092544556
beta:1.2,accuracy:0.74609375

epoch: 0, val_loss: 1.590405523777008
epoch: 1, val_loss: 1.3704013228416443
epoch: 2, val_loss: 1.1652193069458008
epoch: 3, val_loss: 1.0132164657115936
epoch: 4, val_loss: 0.9222799241542816
epoch: 5, val_loss: 0.8761027455329895
epoch: 6, val_loss: 0.8642798066139221
epoch: 7, val_loss: 0.8615569770336151
epoch: 8, val_loss: 0.860738605260849
epoch: 9, val_loss: 0.871439665555954
epoch: 10, val_loss: 0.8855880200862885
epoch: 11, val_loss: 0.8958764374256134
epoch: 12, val_loss: 0.9116165637969971
epoch: 13, val_loss: 0.925125002861023
Final epoch: 13
time of one train:4.340512752532959
beta:1.4,accuracy:0.751953125

epoch: 0, val_loss: 1.5978630185127258
epoch: 1, val_loss: 1.3779186606407166
epoch: 2, val_loss: 1.1619685888290405
epoch: 3, val_loss: 1.0039601922035217
epoch: 4, val_loss: 0.9110455214977264
epoch: 5, val_loss: 0.8631511032581329
epoch: 6, val_loss: 0.8442021012306213
epoch: 7, val_loss: 0.8386523425579071
epoch: 8, val_loss: 0.8403021693229675
epoch: 9, val_loss: 0.8475178182125092
epoch: 10, val_loss: 0.8654664754867554
epoch: 11, val_loss: 0.8725437819957733
epoch: 12, val_loss: 0.8836321532726288
Final epoch: 12
time of one train:4.067805051803589
beta:1.5999999999999999,accuracy:0.76171875

epoch: 0, val_loss: 1.61018306016922
epoch: 1, val_loss: 1.394478440284729
epoch: 2, val_loss: 1.167578935623169
epoch: 3, val_loss: 1.0046306252479553
epoch: 4, val_loss: 0.9081849455833435
epoch: 5, val_loss: 0.8609714508056641
epoch: 6, val_loss: 0.8372656106948853
epoch: 7, val_loss: 0.8338099718093872
epoch: 8, val_loss: 0.8374541103839874
epoch: 9, val_loss: 0.8413468301296234
epoch: 10, val_loss: 0.8508470952510834
epoch: 11, val_loss: 0.8645820021629333
epoch: 12, val_loss: 0.8769587874412537
Final epoch: 12
time of one train:4.025437116622925
beta:1.7999999999999998,accuracy:0.759765625

epoch: 0, val_loss: 1.5952523946762085
epoch: 1, val_loss: 1.3601452708244324
epoch: 2, val_loss: 1.1276747584342957
epoch: 3, val_loss: 0.9685503244400024
epoch: 4, val_loss: 0.8791833519935608
epoch: 5, val_loss: 0.838539719581604
epoch: 6, val_loss: 0.820921391248703
epoch: 7, val_loss: 0.8181491792201996
epoch: 8, val_loss: 0.8202471733093262
epoch: 9, val_loss: 0.8297849297523499
epoch: 10, val_loss: 0.8391197919845581
epoch: 11, val_loss: 0.8505714535713196
epoch: 12, val_loss: 0.8608474731445312
Final epoch: 12
time of one train:4.068064212799072
beta:1.9999999999999998,accuracy:0.779296875

epoch: 0, val_loss: 1.583014190196991
epoch: 1, val_loss: 1.3469701409339905
epoch: 2, val_loss: 1.1178520321846008
epoch: 3, val_loss: 0.9572855830192566
epoch: 4, val_loss: 0.8667811155319214
epoch: 5, val_loss: 0.8286481499671936
epoch: 6, val_loss: 0.81204754114151
epoch: 7, val_loss: 0.8071456551551819
epoch: 8, val_loss: 0.8108049929141998
epoch: 9, val_loss: 0.8197986483573914
epoch: 10, val_loss: 0.8305839896202087
epoch: 11, val_loss: 0.8425789177417755
epoch: 12, val_loss: 0.8527627885341644
Final epoch: 12
time of one train:4.070017099380493
beta:2.1999999999999997,accuracy:0.775390625

epoch: 0, val_loss: 1.611836314201355
epoch: 1, val_loss: 1.3938707113265991
epoch: 2, val_loss: 1.1729982495307922
epoch: 3, val_loss: 1.0065155327320099
epoch: 4, val_loss: 0.9078524112701416
epoch: 5, val_loss: 0.8548895716667175
epoch: 6, val_loss: 0.8282261192798615
epoch: 7, val_loss: 0.8225647509098053
epoch: 8, val_loss: 0.8230444490909576
epoch: 9, val_loss: 0.8268551826477051
epoch: 10, val_loss: 0.8357731699943542
